"SEQN","FSD032A","FSD032B","FSD032C","FSD041","FSD052","FSD061","FSD071","FSD081","FSD092","FSD102","FSD032D","FSD032E","FSD032F","FSD111","FSD122","FSD132","FSD141","FSD146","FSDHH","FSDAD","FSDCH","FSD151","FSQ165","FSD165N","FSQ012","FSD012N","FSD230","FSD230N","FSD795","FSD225","FSD235","FSD855","FSD860","FSQ865","FSQ162","FSQ760","FSD760N","FSQ653","FSD660ZC","FSD675","FSD680","FSD670ZC","FSQ690","FSQ695","FSD652ZW","FSD672ZW","FSD652CW","FSD660ZW"
86686,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
86687,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86688,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,1,6,1,1,12,4,194,2,,,2,,,,,,,,,,,,,
86689,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,1,6,1,6,12,18,549,2,,,1,1,1,,,,,,,,,,,
86690,3,2,2,1,2,1,1,1,2,,2,2,3,2,2,,2,2,4,4,3,1,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
86691,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86692,3,3,3,,,,,,,,,,,,,,,,1,1,,1,1,1,1,1,1,1,12,99999,15,2,,,,,,,,,,,,,,,,
86693,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
86694,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
86695,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,1,2,1,2,12,11,215,2,,,,,,,,,,,,,,,,
86696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86697,1,1,3,1,1,1,2,2,1,1,2,3,3,1,2,,2,2,4,4,3,2,1,6,1,6,1,6,12,20,99999,9,,,2,,,,,,,,,,,,,
86698,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86699,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86700,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
86701,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
86702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,99,,,,
86703,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,4,1,4,1,4,12,3,200,2,,,2,,,,,,,,,,,,,
86704,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
86705,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,6,27,198,2,,,1,1,1,,,,,,,,,,,
86706,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,4,1,1,2,,99,99999,99999,2,,,2,,,,,,,,,,,,,
86707,2,3,3,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,2,1,7,1,7,1,7,12,25,759,2,,,1,2,,,,,,,,,,,,
86708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,
86709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86710,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86711,3,3,3,,,,,,,,2,3,3,2,2,,2,2,2,1,2,2,1,6,1,6,1,6,12,24,440,2,,,1,1,2,,,,,,,,,,,
86712,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86713,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86714,1,2,2,1,2,1,1,1,2,,2,2,3,2,2,,2,2,4,4,3,1,1,4,1,3,1,3,2,26,511,2,,,2,,,,,,,,,,,,,
86715,1,2,2,1,3,2,2,2,2,,3,3,3,,,,,,3,3,1,2,1,1,1,1,1,1,12,21,500,2,,,1,1,2,,,,,,,,,,,
86716,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86717,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
86718,1,1,2,1,2,1,1,1,2,,,,,,,,,,4,4,,1,1,1,1,1,1,1,12,28,57,2,,,2,,,,,,,,,,,,,
86719,1,1,2,1,1,1,2,2,1,3,,,,,,,,,4,4,,1,1,1,1,1,1,1,12,7,228,2,,,2,,,,,,,,,,,,,
86720,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,2,,2,2
86721,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,1,2,1,2,6,1,3,,,,
86722,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
86723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86724,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86725,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,1,2,1,2,12,27,365,2,,,2,,,,,,,,,,,,,
86726,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
86727,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
86728,1,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,1,4,1,2,1,2,12,26,170,2,,,2,,,,,,,,,,,,,
86729,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86730,3,1,2,1,3,1,2,2,2,,2,2,2,2,2,,2,2,3,3,3,1,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86731,2,2,1,1,2,2,2,2,2,,3,2,3,2,2,,2,2,3,3,2,2,2,,,,,,,,,2,,,1,2,,,,,,,,,,,,
86732,2,2,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,2,1,2,1,2,7,23,356,2,,,,,,,,,,,,,,,,
86733,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86734,2,3,2,2,,2,2,2,,,3,2,3,2,2,,2,2,3,2,2,2,1,2,1,2,1,2,9,27,275,2,,,2,,,,,,,,,,,,,
86735,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,7,1,6,1,6,1,2,94,2,,,1,2,,1,2,2,1,36,1,3,,,,
86736,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86737,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,3,1,3,1,1,12,99999,99999,2,,,2,,,,,,,,,,,,,
86738,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,2,,,,,,,2,,,2,,,,,,,,,,,,,
86739,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
86740,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86741,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86742,2,2,2,1,2,1,2,2,2,,3,3,3,,,,,,3,4,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
86743,1,2,2,1,3,1,1,2,2,,3,3,3,,,,,,3,4,1,1,1,1,1,1,1,1,3,19,194,2,,,2,,,,,,,,,,,,,
86744,1,2,2,1,1,1,1,1,1,1,1,3,2,1,1,2,1,2,4,4,4,1,1,1,2,,,,,,,1,99999,99999,,,,,,,,,,,,,,
86745,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86746,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86747,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86748,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,1,2,1,2,1,6,134,2,,,2,,,,,,,,,,,,,
86749,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,2,,1,2,1,2,12,1,99,,,,
86750,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
86751,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,1,1,1,1,12,8,120,2,,,1,2,,1,2,1,2,12,1,3,,,,
86752,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
86753,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86754,1,2,3,2,,2,1,2,1,2,,,,,,,,,3,3,,1,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
86755,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86756,3,3,3,,,,,,,,,,,,,,,,1,1,,1,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86757,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,1,1,1,1,12,4,85,2,,,,,,,,,,,,,,,,
86758,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86760,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86761,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86762,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86763,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
86764,2,2,2,1,3,2,2,2,2,,,,,,,,,,3,3,,1,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86765,2,2,2,2,,1,2,2,2,,2,2,3,2,2,,2,2,3,3,3,1,2,,,,,,,,,2,,,1,1,1,1,1,1,1,18,1,3,,,,
86766,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,1,2,2,,3,99999,150,2,,,2,,,,,,,,,,,,,
86767,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86768,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,2,,,,,,,2,,,2,,,,,,,,,,,,,
86769,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86770,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86771,2,3,3,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,2,1,6,1,6,1,5,12,18,300,2,,,2,,,,,,,,,,,,,
86772,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86773,2,2,2,2,,1,2,2,2,,,,,,,,,,3,3,,2,1,1,1,1,2,,3,33,194,2,,,2,,,,,,,,,,,,,
86774,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,4,1,1,1,1,12,13,357,2,,,,,,,,,,,,,,,,
86775,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86776,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
86777,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,1,2,1,2,12,22,221,2,,,,,,,,,,,,,,,,
86778,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86779,3,3,2,2,,2,1,2,2,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86780,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,,2,2,4,4,3,1,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
86781,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86782,1,1,1,2,,2,2,2,,,,,,,,,,,3,3,,2,1,6,1,6,1,6,1,1,500,2,,,2,,,,,,,,,,,,,
86783,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,1,5,1,5,12,2,520,2,,,1,2,,1,2,1,2,12,2,,,,,
86784,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86785,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
86786,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
86787,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86788,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,1,1,1,1,1,13,1,8,,,,
86789,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
86790,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86791,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86792,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86793,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86794,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,1,1,1,1,12,18,121,2,,,,,,,,,,,,,,,,
86795,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
86796,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86797,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86798,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86799,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,9,302,2,,,2,,,,,,,,,,,,,
86800,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86801,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,4,155,2,,,2,,,,,,,,,,,,,
86802,3,3,3,,,,,,,,3,2,3,2,2,,2,2,2,1,2,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,24,1,3,,,,
86804,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86805,2,2,2,1,3,1,1,1,2,,3,3,3,,,,,,3,4,1,2,1,4,1,4,1,4,12,8,129,2,,,2,,,,,,,,,,,,,
86806,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86807,1,2,3,2,,2,2,2,,,2,3,3,2,2,,2,2,3,2,2,1,1,6,1,5,1,5,12,13,600,2,,,2,,,,,,,,,,,,,
86808,3,3,3,,,,,,,,3,1,3,2,2,,2,2,2,1,2,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
86809,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86810,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86811,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86812,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,2,,12,4,430,2,,,2,,,,,,,,,,,,,
86813,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,7,1,7,1,7,1,0,564,2,,,2,,,,,,,,,,,,,
86814,2,2,2,2,,2,2,2,,,,,,,,,,,3,3,,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
86815,1,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,1,1,1,1,12,3,180,2,,,1,1,2,,,,,,,,,,,
86816,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
86817,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
86818,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86819,2,2,2,1,2,2,2,2,2,,3,3,3,,,,,,3,3,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
86820,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86821,2,3,2,1,2,2,2,2,2,,2,2,3,2,2,,2,2,3,3,3,2,1,2,1,2,1,2,12,26,365,2,,,2,,,2,,,,,1,6,,,,
86822,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
86823,2,2,2,1,2,1,1,1,2,,2,2,2,2,2,,2,2,4,4,3,1,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
86824,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86825,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86826,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86827,2,2,2,2,,2,2,1,2,,2,3,3,2,2,,2,2,3,3,2,2,1,4,1,4,1,4,99,99999,99999,2,,,1,1,99,,,,,,,,,,,
86828,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,1,1,2,,6,99999,161,2,,,1,1,2,1,1,1,,9,1,6,,,,
86829,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
86830,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86831,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,1,1,6,1,4,1,4,12,29,350,2,,,2,,,,,,,,,,,,,
86832,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,2,1,2,1,2,12,51,300,2,,,1,1,2,1,1,1,1,24,1,4,,,,
86833,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
86834,1,1,1,1,1,1,2,2,1,1,2,1,3,2,2,,2,2,4,4,3,2,1,5,2,,,,,,,2,,,2,,,,,,,,,,,,,
86835,2,1,1,1,1,1,2,2,2,,1,1,1,1,2,,2,2,4,4,3,1,1,1,2,,,,,,,2,,,1,1,1,1,1,1,,2,1,1,,,,
86836,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,1,6,1,6,12,18,549,2,,,1,1,1,1,2,1,1,30,1,4,,,,
86837,2,1,1,1,2,1,1,1,1,2,,,,,,,,,4,4,,1,1,2,1,1,1,1,12,26,99999,2,,,2,,,,,,,,,,,,,
86838,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86839,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86840,1,2,1,1,3,1,1,1,1,3,1,1,3,2,2,,2,2,4,4,3,1,1,4,1,4,1,4,12,4,571,2,,,2,,,,,,,,,,,,,
86841,1,1,1,1,1,1,1,2,2,,3,1,3,2,2,,2,2,4,4,2,2,1,5,2,,,,,,,2,,,2,,,,,,,,,,,,,
86842,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,1,2,,,,,,,,,,,,
86843,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,1,2,1,2,6,2,,,,,
86844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86845,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
86846,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86848,3,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,1,1,1,1,12,13,198,2,,,,,,,,,,,,,,,,
86849,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,26,500,2,,,2,,,,,,,,,,,,,
86850,3,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
86851,1,1,1,2,,2,2,2,,,3,3,3,,,,,,3,3,1,1,1,5,1,5,1,5,12,15,230,2,,,,,,,,,,,,,,,,
86852,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
86853,1,2,2,1,2,1,1,1,2,,1,3,3,2,2,,2,2,4,4,2,2,1,1,1,1,1,1,12,99999,300,2,,,2,,,,,,,,,,,,,
86854,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,4,4,4,1,1,4,1,4,1,4,12,26,320,2,,,1,1,1,,,,,,,,,,,
86855,2,2,2,1,3,2,2,2,2,,3,3,3,,,,,,3,3,1,1,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
86856,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86857,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,1,2,1,2,12,1,9,,,,
86858,1,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,1,3,1,3,12,17,200,2,,,1,1,2,,,,,,,,1,3,1,1
86859,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86860,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86861,1,2,2,1,2,1,1,1,2,,2,2,2,1,2,,2,2,4,4,3,2,1,3,1,3,1,3,11,1,275,2,,,1,1,2,1,1,1,,7,1,4,,,,
86862,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,7,1,7,1,7,12,27,55555,2,,,1,1,4,1,1,1,1,30,2,,,,,
86863,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
86864,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86865,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
86866,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
86867,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86868,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,1,2,1,2,12,7,149,2,,,2,,,,,,,,,,,,,
86869,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86870,3,3,3,,,,,,,,,,,,,,,,1,1,,1,1,2,1,1,1,1,12,20,167,2,,,,,,,,,,,,,,,,
86871,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86872,1,1,2,1,2,2,2,2,2,,3,3,3,,,,,,3,3,1,2,1,3,1,3,1,1,12,30,140,2,,,2,,,,,,,,,,,,,
86873,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,12,99999,398,9,,,1,1,1,,,,,,,,,,,
86874,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,1,6,1,6,11,26,399,2,,,2,,,1,2,1,2,12,1,4,,,,
86875,3,2,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,4,1,1,1,1,12,10,81,2,,,2,,,,,,,,,,,,,
86876,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86877,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86878,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
86879,1,1,1,1,1,1,1,1,1,2,,,,,,,,,4,4,,2,1,1,1,1,1,1,12,5,200,2,,,,,,,,,,,,,,,,
86880,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
86881,2,2,2,2,,2,1,2,1,2,,,,,,,,,4,4,,1,1,3,1,3,1,3,12,7,194,2,,,2,,,,,,,,,,,,,
86882,1,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,1,1,1,1,12,17,194,2,,,2,,,,,,,,,,1,2,1,2
86883,1,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,1,3,1,3,12,17,200,2,,,1,1,2,,,,,,,,,,,
86884,2,2,3,2,,2,2,2,,,2,3,3,2,2,,2,2,3,2,2,2,1,6,1,6,1,6,12,11,793,2,,,1,2,,,,,,,,,,,,
86885,1,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,1,1,1,1,1,1,3,8,68,2,,,,,,,,,,,,,,,,
